x,y,day,temp_min,temp_max,precip,fishnet_ID,0,1,2,3,4,5,6,7,8,9
-93.9137890291,44.5891115235,7,54.501,69.2634,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.875999015,44.5894076442,7,54.7427,69.2292,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.8382084314,44.5896912625,7,54.832,69.2391,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.8004173027,44.5899623779,7,54.6887,69.0506,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.7626256536,44.5902209898,7,54.4014,68.45,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.7248335085,44.590467098,7,54.1014,67.5105,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6870408921,44.5907007018,7,53.8641,66.55,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6492478289,44.590921801,7,53.7255,65.936,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6114543434,44.5911303951,7,53.7055,65.7891,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.5736604604,44.5913264838,7,53.8321,65.8568,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.5358662042,44.5915100667,7,54.0277,65.9391,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4980715996,44.5916811435,7,54.2611,65.8801,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.460276671,44.5918397139,7,54.5961,65.5996,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.422481443,44.5919857777,7,54.7812,65.2964,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3846859403,44.5921193345,7,54.8845,64.6828,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3468901874,44.5922403842,7,54.9598,64.4271,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3090942089,44.5923489266,7,55.0722,64.1467,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.2712980293,44.5924449614,7,55.1028,64.1163,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.2335016733,44.5925284884,7,55.1437,64.1806,0.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.1957051654,44.5925995077,7,55.1878,64.2709,0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.1579085302,44.5926580189,7,55.2251,64.3304,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.1201117923,44.592704022,7,55.2506,64.3352,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.0823149763,44.592737517,7,55.2637,64.2816,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.0445181067,44.5927585037,7,55.2665,64.1737,0.0,102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-93.0067212082,44.5927669822,7,55.2636,64.0187,0.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.9689243053,44.5927629524,7,55.2639,63.8271,0.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.9311274226,44.5927464143,7,55.2821,63.6126,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.8933305847,44.592717368,7,55.3397,63.3839,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.8555338162,44.5926758135,7,55.4628,63.1344,0.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.8177371417,44.5926217509,7,55.6708,62.8417,0.0,108,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0
-92.7799405857,44.5925551802,7,55.9428,62.5053,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.8764049446,44.6164121513,7,54.5905,69.1605,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.8385968543,44.6166960353,7,54.6763,69.1417,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.800788218,44.6169674047,7,54.5621,68.9188,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.7629790604,44.6172262589,7,54.3229,68.3921,0.0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.725169406,44.6174725976,7,54.0877,67.6221,0.0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6873592794,44.6177064203,7,53.9122,66.8393,0.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6495487053,44.6179277266,7,53.8137,66.3,0.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6117377083,44.6181365162,7,53.8037,66.0994,0.0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.5739263129,44.6183327886,7,53.9362,66.0346,0.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.5361145438,44.6185165435,7,54.1085,66.0438,0.0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4983024256,44.6186877806,7,54.3235,65.9636,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4604899829,44.6188464996,7,54.6589,65.7056,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4226772404,44.6189927002,7,54.8442,65.4727,0.0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3848642226,44.6191263822,7,54.9582,64.9494,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3470509542,44.6192475453,7,55.0511,64.783,0.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3092374598,44.6193561893,7,55.1912,64.5399,0.0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.271423764,44.6194523141,7,55.2257,64.5041,0.0,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-93.2336098915,44.6195359194,7,55.2555,64.5115,0.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.1957958668,44.6196070052,7,55.2813,64.5286,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.1579817146,44.6196655712,7,55.3018,64.5272,0.0,129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.1201674596,44.6197116174,7,55.3159,64.4931,0.0,130,0.0,0.0,0.0,2.0,0.0,0.0,8.0,5.0,6.0,0.0
-93.0823531262,44.6197451438,7,55.323,64.421,0.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
-93.0445387393,44.6197661502,7,55.324,64.3092,0.0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.0067243233,44.6197746366,7,55.3226,64.1581,0.0,133,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0
-92.968909903,44.619770603,7,55.3271,63.9709,0.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.9310955029,44.6197540495,7,55.3512,63.7532,0.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.8932811476,44.619724976,7,55.4135,63.5074,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.8554668619,44.6196833825,7,55.5348,63.226,0.0,137,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-92.8176526703,44.6196292692,7,55.7278,62.8965,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-92.7798385974,44.6195626362,7,55.9539,62.5153,0.0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.742024668,44.6194834836,7,56.1789,62.2194,0.0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.8011596547,44.6439723008,7,54.3589,68.739,0.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.763332964,44.6442313975,7,54.1964,68.3051,0.0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.7255057756,44.644477967,7,54.0413,67.7078,0.0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6876781143,44.6447120088,7,53.9332,67.0976,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6498500047,44.6449335224,7,53.8807,66.6403,0.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6120214714,44.6451425076,7,53.8913,66.4068,0.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.5741925391,44.6453389639,7,54.0429,66.2218,0.0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.5363632325,44.6455228909,7,54.1987,66.1609,0.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4985335761,44.6456942885,7,54.3991,66.0545,0.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4607035947,44.6458531562,7,54.7382,65.8076,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.422873313,44.6459994937,7,54.9267,65.6291,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3850427555,44.646133301,7,55.0568,65.1893,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.347211947,44.6462545776,7,55.1713,65.0988,0.0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3093809121,44.6463633234,7,55.3307,64.9018,0.0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.2715496755,44.6464595383,7,55.3645,64.8645,0.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.2337182618,44.6465432219,7,55.3774,64.8236,0.0,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.1958866957,44.6466143743,7,55.3805,64.7752,0.0,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.1580550019,44.6466729952,7,55.3819,64.7179,0.0,158,0.0,0.0,0.0,1.0,4.0,1.0,27.0,17.0,15.0,0.0
-93.1202232051,44.6467190846,7,55.3838,64.6482,0.0,159,0.0,0.0,0.0,0.0,2.0,1.0,10.0,5.0,4.0,0.0
-93.0823913298,44.6467526423,7,55.3842,64.5595,0.0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
-93.0445594008,44.6467736684,7,55.3814,64.4446,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.0067274428,44.6467821628,7,55.3778,64.2974,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.9688954804,44.6467781254,7,55.381,64.115,0.0,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.9310635382,44.6467615564,7,55.4035,63.8971,0.0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.8932316411,44.6467324556,7,55.4613,63.6423,0.0,165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-92.8553998135,44.6466908232,7,55.5706,63.3449,0.0,166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-92.8175680802,44.6466366592,7,55.7078,62.9666,0.0,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.7797364658,44.6465699638,7,55.9233,62.6183,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.7419049951,44.646490737,7,56.1146,62.3306,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.8772185165,44.670420772,7,53.9963,68.8978,0.0,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.839375339,44.6707051882,7,54.0953,68.8148,0.0,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.8015316137,44.6709770662,7,54.1122,68.5689,0.0,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.7636873652,44.6712364057,7,54.0353,68.2237,0.0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.7258426182,44.6714832062,7,53.9614,67.7687,0.0,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6879973975,44.6717174672,7,53.9186,67.2966,0.0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6501517277,44.6719391884,7,53.9135,66.912,0.0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.6123056335,44.6721483693,7,53.9529,66.6661,0.0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.5744591397,44.6723450097,7,54.1349,66.3892,0.0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.5366122708,44.672529109,7,54.2853,66.2742,0.0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4987650517,44.6727006671,7,54.474,65.8524,0.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4609175069,44.6728596837,7,54.6939,65.7261,0.0,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.4230696613,44.6730061584,7,54.9106,65.6126,0.0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3852215395,44.673140091,7,55.175,65.3979,0.0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3473731662,44.6732614812,7,55.3159,65.3709,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.3095245661,44.6733703289,7,55.4081,65.3571,0.0,185,0.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,1.0,0.0
-93.271675764,44.6734666339,7,55.5152,65.1931,0.0,186,0.0,0.0,0.0,0.0,1.0,5.0,13.0,6.0,5.0,0.0
-93.2338267845,44.673550396,7,55.5046,65.1084,0.0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-93.1959776524,44.673621615,7,55.48,64.9993,0.0,188,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,0.0
-93.1581283923,44.6736802908,7,55.461,64.8914,0.0,189,0.0,0.0,1.0,0.0,0.0,2.0,13.0,10.0,5.0,0.0
-93.120279029,44.6737264234,7,55.4517,64.7912,0.0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
